 00:39:14, yeah we know it’s an English-based … , Question, 0.0,  brush,  0.00424
 00:39:14, yeah we know it’s an English-based … , Question, 0.0,  clear,  0.00013
 00:39:17, yeah we know it’s an English-based … , Question, 0.0,  brush,  0.01232
 00:39:17, yeah we know it’s an English-based … , Question, 0.0,  clear,  0.00013
 00:39:19, yeah we know it’s an English-based … , Question, 0.0,  brush,  0.01391
 00:39:20, yeah we know it’s an English-based … , Question, 0.0,  clear,  0.00013
 00:39:33, I see if there’s variations between …. summer which is, Question, 0.0,  brush,  0.03684
 00:39:33, I see if there’s variations between …. summer which is, Question, 0.0,  clear,  0.00013
 00:39:34, I see if there’s variations between …. summer which is, Question, 0.0,  brush,  0.00398
 00:39:34, I see if there’s variations between …. summer which is, Question, 0.0,  clear,  0.00013
 00:39:40, I see if there’s variations between …. summer which is, Question, 0.0,  brush,  0.00848
 00:39:40, I see if there’s variations between …. summer which is, Question, 0.0,  clear,  0.00013
 00:39:40, I see if there’s variations between …. summer which is, Question, 0.0,  brush,  0.00199
 00:39:40, I see if there’s variations between …. summer which is, Question, 0.0,  clear,  0.00013
 00:39:41, I see if there’s variations between …. summer which is, Question, 0.0,  brush,  0.00371
 00:39:42, I see if there’s variations between …. summer which is, Question, 0.0,  clear,  0.00013
 00:39:45, I see if there’s variations between …. summer which is, Question, 0.0,  brush,  0.00305
 00:39:45, I see if there’s variations between …. summer which is, Question, 0.0,  clear,  0.00013
 00:39:47, I see if there’s variations between …. summer which is, Question, 0.0,  brush,  0.00305
 00:39:47, I see if there’s variations between …. summer which is, Question, 0.0,  clear,  0.00013
 00:39:52, I see if there’s variations between …. summer which is, Question, 0.0,  brush,  0.00967
 00:39:52, I see if there’s variations between …. summer which is, Question, 0.0,  clear,  0.00013
 00:39:56, I see if there’s variations between …. summer which is, Question, 0.0,  brush,  0.00795
 00:40:09, I see if there’s variations between …. summer which is, Question, 0.0,  clear,  0.00013
 00:40:09, I see if there’s variations between …. summer which is, Question, 0.0,  pan,  0.00013
 00:40:09, I see if there’s variations between …. summer which is, Question, 0.0,  zoom,  0.00013
 00:40:10, I see if there’s variations between …. summer which is, Question, 0.0,  pan,  0.00013
 00:40:10, I see if there’s variations between …. summer which is, Question, 0.0,  zoom,  0.00013
 00:40:12, I see if there’s variations between …. summer which is, Question, 0.0,  pan,  0.00013
 00:40:12, I see if there’s variations between …. summer which is, Question, 0.0,  zoom,  0.00013
 00:40:20, I see if there’s variations between …. summer which is, Question, 0.0,  pan,  0.01285
 00:40:24, I see if there’s variations between …. summer which is, Question, 0.0,  range select,  0.00172
 00:40:24, I see if there’s variations between …. summer which is, Question, 0.0,  pan,  0.00013
 00:40:24, I see if there’s variations between …. summer which is, Question, 0.0,  zoom,  0.00013
 00:40:25, I see if there’s variations between …. summer which is, Question, 0.0,  pan,  0.00013
 00:40:25, I see if there’s variations between …. summer which is, Question, 0.0,  zoom,  0.00013
 00:40:26, I hypothesize that people travel differently … like August and September,, Question, 0.0,  pan,  0.00013
 00:40:26, I hypothesize that people travel differently … like August and September,, Question, 0.0,  zoom,  0.00013
 00:40:33, I hypothesize that people travel differently … like August and September,, Question, 0.0,  pan,  0.00941
 00:40:35, I hypothesize that people travel differently … like August and September,, Question, 0.0,  range select,  0.00013
 00:40:35, I hypothesize that people travel differently … like August and September,, Question, 0.0,  clear,  0.00013
 00:40:37, I hypothesize that people travel differently … like August and September,, Question, 0.0,  brush,  0.00159
 00:40:37, I hypothesize that people travel differently … like August and September,, Question, 0.0,  clear,  0.00013
 00:40:37, I hypothesize that people travel differently … like August and September,, Question, 0.0,  brush,  0.00027
 00:40:38, I hypothesize that people travel differently … like August and September,, Question, 0.0,  clear,  0.00013
 00:40:40, I hypothesize that people travel differently … like August and September,, Question, 0.0,  brush,  0.00159
 00:40:41, there’s lot of interstate exhibiting… that kind of stands out here., Sensemaking, 0.0,  clear,  0.00013
 00:40:42, there’s lot of interstate exhibiting… that kind of stands out here., Sensemaking, 0.0,  brush,  0.00133
 00:40:42, there’s lot of interstate exhibiting… that kind of stands out here., Sensemaking, 0.0,  clear,  0.00013
 00:40:42, there’s lot of interstate exhibiting… that kind of stands out here., Sensemaking, 0.0,  brush,  0.00053
 00:40:43, there’s lot of interstate exhibiting… that kind of stands out here., Sensemaking, 0.0,  clear,  0.00013
 00:40:44, there’s lot of interstate exhibiting… that kind of stands out here., Sensemaking, 0.0,  pan,  0.00225
 00:40:44, there’s lot of interstate exhibiting… that kind of stands out here., Sensemaking, 0.0,  clear,  0.00013
 00:40:44, there’s lot of interstate exhibiting… that kind of stands out here., Sensemaking, 0.0,  brush,  0.00013
 00:40:44, there’s lot of interstate exhibiting… that kind of stands out here., Sensemaking, 0.0,  clear,  0.00013
 00:40:47, there’s lot of interstate exhibiting… that kind of stands out here., Sensemaking, 0.0,  brush,  0.00318
 00:40:48, there’s lot of interstate exhibiting… that kind of stands out here., Sensemaking, 0.0,  clear,  0.00013
 00:40:49, there’s lot of interstate exhibiting… that kind of stands out here., Sensemaking, 0.0,  brush,  0.00239
 00:40:49, there’s lot of interstate exhibiting… that kind of stands out here., Sensemaking, 0.0,  clear,  0.00013
 00:40:52, there’s lot of interstate exhibiting… that kind of stands out here., Sensemaking, 0.0,  brush,  0.00557
 00:40:53, there’s lot of interstate exhibiting… that kind of stands out here., Sensemaking, 0.0,  clear,  0.00013
 00:40:54, there’s lot of interstate exhibiting… that kind of stands out here., Sensemaking, 0.0,  brush,  0.00411
 00:40:54, there’s lot of interstate exhibiting… that kind of stands out here., Sensemaking, 0.0,  clear,  0.00013
 00:40:55, I just noticed that people travel more in August, , Sensemaking, 1.0,  brush,  0.00212
 00:40:56, I just noticed that people travel more in August, , Sensemaking, 1.0,  clear,  0.00013
 00:40:56, I just noticed that people travel more in August, , Sensemaking, 1.0,  brush,  0.00318
 00:40:57, I just noticed that people travel more in August, , Sensemaking, 1.0,  clear,  0.00013
 00:40:57, I just noticed that people travel more in August, , Sensemaking, 1.0,  brush,  0.00146
 00:40:57, I just noticed that people travel more in August, , Sensemaking, 1.0,  clear,  0.00013
 00:40:58, I just noticed that people travel more in August, , Sensemaking, 1.0,  brush,  0.00239
 00:40:58, I just noticed that people travel more in August, , Sensemaking, 1.0,  clear,  0.00013
 00:41:05, I just noticed that people travel more in August, , Sensemaking, 1.0,  brush,  0.02544
 00:41:05, I just noticed that people travel more in August, , Sensemaking, 1.0,  clear,  0.00013
 00:41:06, I just noticed that people travel more in August, , Sensemaking, 1.0,  brush,  0.00371
 00:41:06, I just noticed that people travel more in August, , Sensemaking, 1.0,  clear,  0.00013
 00:41:06, I just noticed that people travel more in August, , Sensemaking, 1.0,  brush,  0.00027
 00:41:06, I just noticed that people travel more in August, , Sensemaking, 1.0,  clear,  0.00013
 00:41:06, I just noticed that people travel more in August, , Sensemaking, 1.0,  brush,  0.00027
 00:41:06, I just noticed that people travel more in August, , Sensemaking, 1.0,  clear,  0.00013
 00:41:06, I just noticed that people travel more in August, , Sensemaking, 1.0,  brush,  0.00040
 00:41:06, I just noticed that people travel more in August, , Sensemaking, 1.0,  clear,  0.00013
 00:41:08, some people go to school and they check in on the way. , Sensemaking, 0.0,  brush,  0.00676
 00:41:08, some people go to school and they check in on the way. , Sensemaking, 0.0,  clear,  0.00013
 00:41:10, some people go to school and they check in on the way. , Sensemaking, 0.0,  brush,  0.01219
 00:41:10, some people go to school and they check in on the way. , Sensemaking, 0.0,  clear,  0.00013
 00:41:11, some people go to school and they check in on the way. , Sensemaking, 0.0,  brush,  0.00053
 00:41:11, some people go to school and they check in on the way. , Sensemaking, 0.0,  clear,  0.00013
 00:41:11, some people go to school and they check in on the way. , Sensemaking, 0.0,  brush,  0.00053
 00:41:11, some people go to school and they check in on the way. , Sensemaking, 0.0,  clear,  0.00013
 00:41:11, some people go to school and they check in on the way. , Sensemaking, 0.0,  brush,  0.00239
 00:41:11, some people go to school and they check in on the way. , Sensemaking, 0.0,  clear,  0.00013
 00:41:13, some people go to school and they check in on the way. , Sensemaking, 0.0,  brush,  0.00583
 00:41:13, some people go to school and they check in on the way. , Sensemaking, 0.0,  clear,  0.00013
 00:41:14, some people go to school and they check in on the way. , Sensemaking, 0.0,  brush,  0.00464
 00:41:14, some people go to school and they check in on the way. , Sensemaking, 0.0,  clear,  0.00013
 00:41:14, some people go to school and they check in on the way. , Sensemaking, 0.0,  brush,  0.00106
 00:41:14, some people go to school and they check in on the way. , Sensemaking, 0.0,  clear,  0.00013
 00:41:23, some people go to school and they check in on the way. , Sensemaking, 0.0,  brush,  0.04452
 00:41:23, some people go to school and they check in on the way. , Sensemaking, 0.0,  clear,  0.00013
 00:41:29, some people go to school and they check in on the way. , Sensemaking, 0.0,  brush,  0.01670
 00:41:29, some people go to school and they check in on the way. , Sensemaking, 0.0,  clear,  0.00013
 00:41:33, some people go to school and they check in on the way. , Sensemaking, 0.0,  brush,  0.00464
 00:41:35, some people go to school and they check in on the way. , Sensemaking, 0.0,  pan,  0.00225
 00:41:35, some people go to school and they check in on the way. , Sensemaking, 0.0,  zoom,  0.00013
 00:41:36, some people go to school and they check in on the way. , Sensemaking, 0.0,  pan,  0.00106
 00:41:37, some people go to school and they check in on the way. , Sensemaking, 0.0,  zoom,  0.00013
 00:41:38, some people go to school and they check in on the way. , Sensemaking, 0.0,  pan,  0.00265
 00:41:38, some people go to school and they check in on the way. , Sensemaking, 0.0,  clear,  0.00013
 00:42:22, some people go to school and they check in on the way. , Sensemaking, 0.0,  brush,  0.02120
 00:42:22, some people go to school and they check in on the way. , Sensemaking, 0.0,  clear,  0.00013
 00:42:43, some people go to school and they check in on the way. , Sensemaking, 0.0,  brush,  0.03631
 00:42:43, some people go to school and they check in on the way. , Sensemaking, 0.0,  pan,  0.00013
 00:42:43, some people go to school and they check in on the way. , Sensemaking, 0.0,  zoom,  0.00013
 00:42:43, some people go to school and they check in on the way. , Sensemaking, 0.0,  pan,  0.00013
 00:42:44, some people go to school and they check in on the way. , Sensemaking, 0.0,  clear,  0.00013
 00:42:44, some people go to school and they check in on the way. , Sensemaking, 0.0,  brush,  0.00013
 00:42:44, some people go to school and they check in on the way. , Sensemaking, 0.0,  clear,  0.00013
 00:42:45, some people go to school and they check in on the way. , Sensemaking, 0.0,  brush,  0.00411
 00:42:45, some people go to school and they check in on the way. , Sensemaking, 0.0,  clear,  0.00013
 00:42:46, some people go to school and they check in on the way. , Sensemaking, 0.0,  brush,  0.00424
 00:42:46, some people go to school and they check in on the way. , Sensemaking, 0.0,  clear,  0.00013
 00:42:47, some people go to school and they check in on the way. , Sensemaking, 0.0,  brush,  0.00345
 00:42:47, some people go to school and they check in on the way. , Sensemaking, 0.0,  clear,  0.00013
 00:42:52, some people go to school and they check in on the way. , Sensemaking, 0.0,  brush,  0.02372
 00:42:53, some people go to school and they check in on the way. , Sensemaking, 0.0,  clear,  0.00013
 00:42:56, some people go to school and they check in on the way. , Sensemaking, 0.0,  brush,  0.00623
 00:43:00, some people go to school and they check in on the way. , Sensemaking, 0.0,  clear,  0.00013
 00:43:00, some people go to school and they check in on the way. , Sensemaking, 0.0,  brush,  0.00212
 00:43:00, some people go to school and they check in on the way. , Sensemaking, 0.0,  clear,  0.00013
 00:43:01, some people go to school and they check in on the way. , Sensemaking, 0.0,  brush,  0.00159
 00:43:17, some people go to school and they check in on the way. , Sensemaking, 0.0,  clear,  0.00013
 00:43:18, some people go to school and they check in on the way. , Sensemaking, 0.0,  pan,  0.00013
 00:43:18, some people go to school and they check in on the way. , Sensemaking, 0.0,  zoom,  0.00013
 00:43:33, some people go to school and they check in on the way. , Sensemaking, 0.0,  pan,  0.00914
 00:43:33, some people go to school and they check in on the way. , Sensemaking, 0.0,  zoom,  0.00013
 00:44:27, some people go to school and they check in on the way. , Sensemaking, 0.0,  pan,  0.06559
 00:44:27, some people go to school and they check in on the way. , Sensemaking, 0.0,  clear,  0.00013
 00:44:32, some people go to school and they check in on the way. , Sensemaking, 0.0,  pan,  0.02796
 00:44:32, some people go to school and they check in on the way. , Sensemaking, 0.0,  clear,  0.00013
 00:44:49, some people go to school and they check in on the way. , Sensemaking, 0.0,  pan,  0.00596
 00:44:50, some people go to school and they check in on the way. , Sensemaking, 0.0,  clear,  0.00013
 00:44:50, some people go to school and they check in on the way. , Sensemaking, 0.0,  pan,  0.00013
 00:44:50, some people go to school and they check in on the way. , Sensemaking, 0.0,  zoom,  0.00013
 00:44:51, some people go to school and they check in on the way. , Sensemaking, 0.0,  pan,  0.00013
 00:44:51, some people go to school and they check in on the way. , Sensemaking, 0.0,  zoom,  0.00013
 00:45:02, some people go to school and they check in on the way. , Sensemaking, 0.0,  pan,  0.00013
 00:45:02, some people go to school and they check in on the way. , Sensemaking, 0.0,  zoom,  0.00013
 00:45:03, some people go to school and they check in on the way. , Sensemaking, 0.0,  pan,  0.00013
 00:45:03, some people go to school and they check in on the way. , Sensemaking, 0.0,  zoom,  0.00013
 00:45:04, some people go to school and they check in on the way. , Sensemaking, 0.0,  pan,  0.00013
 00:45:04, some people go to school and they check in on the way. , Sensemaking, 0.0,  zoom,  0.00013
 00:45:04, some people go to school and they check in on the way. , Sensemaking, 0.0,  pan,  0.00013
 00:45:04, some people go to school and they check in on the way. , Sensemaking, 0.0,  zoom,  0.00013
 00:45:09, some people go to school and they check in on the way. , Sensemaking, 0.0,  pan,  0.00013
 00:45:09, some people go to school and they check in on the way. , Sensemaking, 0.0,  clear,  0.00013
 00:45:10, some people go to school and they check in on the way. , Sensemaking, 0.0,  brush,  0.00477
 00:45:10, some people go to school and they check in on the way. , Sensemaking, 0.0,  clear,  0.00013
 00:45:10, some people go to school and they check in on the way. , Sensemaking, 0.0,  brush,  0.00013
 00:45:26, some people go to school and they check in on the way. , Sensemaking, 0.0,  clear,  0.00013
 00:45:30, some people go to school and they check in on the way. , Sensemaking, 0.0,  brush,  0.01497
 00:45:30, some people go to school and they check in on the way. , Sensemaking, 0.0,  clear,  0.00013
 00:45:33, some people go to school and they check in on the way. , Sensemaking, 0.0,  brush,  0.00437
 00:45:33, some people go to school and they check in on the way. , Sensemaking, 0.0,  clear,  0.00013
 00:45:34, some people go to school and they check in on the way. , Sensemaking, 0.0,  brush,  0.00398
 00:45:34, some people go to school and they check in on the way. , Sensemaking, 0.0,  clear,  0.00013
 00:45:40, some people go to school and they check in on the way. , Sensemaking, 0.0,  brush,  0.00146
